Timestamp,Strengths,Firsts,Lasts,Minimums,Maximums
1541358850200,718623,735752,718144,640836,805407
1541358852410,726893,737733,726404,649044,807378
1541358860840,726893,737733,726404,649044,809211
1541358887616,726893,737733,726404,649044,809211
1541358905530,726893,737733,726404,649044,809211
1541358909210,726893,737733,726404,649044,809211
1541358911421,725138,737733,723404,647620,809211
1541358916450,725138,737733,723404,645928,809211
1541358937770,725138,737733,722263,645928,807378
1541358990680,725779,738656,723404,645928,809211
1541359000190,727534,739795,726404,647352,809941
1541359030500,729231,739795,727505,648738,812991
1541359030561,729231,739795,727505,648738,816312
1541359058223,729231,739795,727505,648738,816312
1541359069854,728590,738872,726364,639406,812991
1541359100980,729231,739795,727505,648738,816312
1541359106330,729231,739795,727505,654168,816312
1541359110265,729231,739795,727505,654168,816312
1541359110880,729231,739795,727505,654168,816312
1541359120706,730341,742530,728081,654168,819151
1541359127920,730341,742530,727505,659028,816312
1541359134990,730341,742530,727505,659028,816312
1541359138164,730341,742530,727505,659028,816312
1541359158608,729231,739795,725291,654168,814454
1541359182055,727534,738656,724190,652782,811404
1541359183557,727690,738656,724190,652782,811404
1541359189090,727690,738656,725291,652782,814454
1541359192030,725036,733332,721245,647352,813460
1541359208938,725036,733332,721245,647352,813460
1541359261104,725036,733332,721245,648738,813460
1541359273367,724880,732409,720104,639406,810139
1541359293132,724880,732409,720104,639406,812709
1541359293295,721819,728031,713832,638817,810876
1541359319764,717106,729478,713832,639406,808260
1541359320150,717106,729478,713832,639406,808260
1541359361930,717106,729478,713832,639406,808260
1541359366560,717106,729478,713832,638236,808260
1541359378020,718803,738526,715258,639075,809940
1541359380080,718803,743850,715258,639075,809940
1541359395531,718803,743850,715258,639075,809940
1541359399900,723516,746781,717958,648407,812556
1541359415536,721819,737733,716532,647568,812556
1541359423530,721819,737733,716532,647568,812556
1541359471665,721819,737733,716532,647568,812556
1541359472631,721819,737733,716532,647568,812556
1541359490420,721819,737733,716532,648738,812556
1541359519813,721819,737733,716532,648738,812556
1541359541880,721819,737733,716532,648738,812556
1541359542383,721819,737733,716532,648738,812556
1541359565560,721819,737733,716532,648738,810286
1541359596740,724880,738656,721245,652388,815440
1541359628130,724880,738656,721245,652388,815440
1541359629340,726142,744593,725547,657843,815440
1541359635360,724387,744593,725547,657843,813460
1541359648397,727041,747328,729593,657843,813460
1541359652110,727041,744173,729593,657843,808306
1541359663940,728796,752641,731019,659706,808306
1541359675758,726142,749906,726973,659706,807027
1541359676380,726142,749906,727786,659751,807027
1541359691386,724387,741438,726973,659706,803977
1541359692560,724387,741438,726973,659706,809131
1541359694242,724387,741438,726973,659706,809131
1541359708808,724387,741438,726973,659706,809131
1541359735470,724387,741438,725547,659706,809131
1541359791453,724387,741438,725547,659706,809131
1541359794010,724387,741438,725547,659706,809131
1541359804900,724387,741438,725547,659706,807652
1541359808880,724387,741438,725547,663770,807652
1541359813330,727041,744173,729593,663770,809131
1541359818010,718771,742192,721333,655562,807160
1541359845710,716117,739457,717287,655562,805681
1541359853127,716117,739457,717287,655562,805681
1541359854810,716117,739457,716935,655562,805681
1541359882531,716117,739457,716935,655562,805681
1541359891102,716634,742612,717473,656227,807927
1541359892600,719877,743834,718273,659337,808812
1541359897870,720424,746381,718533,661218,811081
1541359908320,712749,741057,708190,661218,799822
1541359943381,712749,741057,708190,661218,799822
1541359948640,709774,737156,705299,657154,787110
1541359994154,709774,737156,705299,657154,787110
1541360010962,709774,730586,705299,657154,781235
1541360038580,708291,730586,704550,655291,781137
1541360038770,711266,730586,707441,655291,781137
1541360050212,711266,728039,707441,654110,781137
1541360069710,711266,728039,707441,654110,781137
1541360071317,711266,728039,707441,654110,781137
1541360071590,708125,725953,705401,654110,770542
1541360105020,716395,727934,713661,662318,772513
1541360110610,716395,727934,715701,662318,783108
1541360113570,719536,730020,716450,664181,783206
1541360128860,727211,733921,726793,668245,795918
1541360177090,727211,733921,726793,668245,795918
1541360179279,726664,733921,726793,668245,795918
1541360219850,726664,739245,726793,669611,805146
1541360247840,726194,738023,726533,668911,802877
1541360249284,723421,737602,725733,665801,801992
1541360252663,723421,742762,725733,665801,807867
1541360275110,723421,742762,724984,663938,807867
1541360280430,720280,737930,722944,662552,807867
1541360284157,712605,732656,717740,661186,798639
1541360286900,712605,732656,717202,660521,798639
1541360300650,709630,732606,713935,656457,798639
1541360312650,709630,732606,713935,651002,798639
1541360327008,709630,737115,713935,651002,812993
1541360356012,709630,737115,713935,651002,812993
1541360360161,707114,736787,710389,648258,807118
1541360386710,709630,737115,713935,648258,812993
1541360392520,712605,737165,717202,652322,818554
1541360401020,710089,737165,713656,655066,818554
1541360401100,710089,737165,712242,652322,818554
1541360426250,710089,737165,707958,648672,818554
1541360429035,712605,741997,707958,648672,819934
1541360475714,712088,739263,707940,642302,817688
1541360477601,710826,736481,705910,639340,812465
1541360491666,707765,739263,705910,638751,817688
1541360514740,703052,739263,703227,638583,812465
1541360520106,703052,739263,703227,639949,812465
1541360529798,702499,736481,700527,637788,809918
1541360550060,703052,739263,703227,637788,812465
1541360561997,703052,739263,703227,637788,812465
1541360563930,703052,739263,705910,639949,812465
1541360565860,703052,739263,705910,639949,812465
1541360567070,700077,739213,702643,638583,806904
1541360583820,700077,739213,702643,638583,806904
1541360585250,703218,749091,707603,638583,808574
1541360586740,700077,749091,707603,638583,808574
1541360593820,700077,749091,707603,638583,808574
1541360595010,698157,745371,707603,638583,806862
1541360625830,698157,745371,707603,639949,806862
1541360679795,697634,745190,702840,638583,796682
1541360680472,702347,747924,704870,638583,801905
1541360687330,697634,745190,702840,636422,796682
1541360691007,695118,735312,697880,630192,795012
1541360693405,695118,735312,697880,630192,795012
1541360694220,693504,730480,697410,627002,795012
1541360720740,695118,735312,697880,627002,795012
1541360744626,695118,735312,697880,622442,795012
1541360766238,695118,735312,697880,622442,795012
1541360814910,694565,732530,695197,622442,792465
1541360831329,690584,728676,691160,620390,791263
1541360837070,690584,728676,691160,620390,791263
1541360850153,690584,728676,691160,620390,791263
1541360870030,691107,728676,691160,615015,791263
1541360875992,690584,727307,688317,614886,791263
1541360899122,680416,725860,688317,612528,791263
1541360968933,680416,720033,688317,612528,788088
1541360983741,680416,720033,688317,612528,788088
1541360993710,680416,720033,688317,612528,788088
1541360996430,680416,720033,688317,612528,788088
1541361001635,694004,725860,691240,614886,791263
1541361008110,694004,720033,691240,614886,791263
1541361039423,694004,720033,691240,614886,791263
1541361059190,694565,725860,691240,616938,791263
1541361062770,694565,725860,691240,616938,791263
1541361071850,697081,725860,691240,616938,785998
1541361076340,696819,723150,688294,614807,785178
1541361079615,696819,723150,688294,614807,785155
1541361158628,697081,725860,691240,614807,785178
1541361222649,697081,725860,691240,624227,785178
1541361246836,696520,725860,688317,624227,782003
1541361256010,696520,725860,688317,624227,782003
1541361258862,688250,721351,680057,616019,767649
1541361270890,688250,723007,680057,606599,772914
1541361278020,688250,723007,680057,606599,772914
1541361332550,688250,723007,680057,606599,772914
1541361350467,688250,723007,680057,606599,772914
1541361364470,685734,723007,679587,606575,772914
1541361410120,684120,721351,673900,606575,767649
1541361423072,684120,721351,673900,606575,767649
1541361448451,684681,722798,676823,611135,770824
1541361450881,684681,722798,676823,611135,770824
1541361478217,685234,729434,677910,617015,772172
1541361495785,685234,729434,677910,611135,772172
1541361501950,685234,731090,677910,608284,772172
1541361503480,679854,729109,672510,605095,770201
1541361537980,679854,729109,672510,605095,770201
1541361538420,679592,726399,669564,603976,770178
1541361544206,679854,729109,672510,605095,770201
1541361544460,679854,729109,672510,605095,770201
1541361546461,679592,726399,669564,605095,770178
1541361563590,679592,726399,669564,605095,770178
1541361594764,679592,726399,669564,605095,770178
1541361614840,679592,726399,669564,605095,770178
1541361640538,679592,726399,669564,607946,770178
1541361648340,684305,719763,669591,607946,770178
1541361685040,682195,719763,669075,607946,770178
1541361689381,682195,718956,669075,607946,770178
1541361695550,676514,716896,666408,606827,766155
1541361731130,676514,716896,666408,606827,764807
1541361758210,676514,716896,666408,606827,764807
1541361783550,676514,716896,666408,605803,764807
1541361803168,676514,718882,666408,606827,764807
1541361810411,682195,718956,669075,607946,768830
1541361822030,682457,721666,672021,608087,768830
1541361831850,682457,721666,672537,605236,768830
1541361835300,682457,721666,672537,608087,768830
1541361955050,684567,725765,678224,608087,774095
1541361959330,682334,712065,675612,607116,765905
1541361962305,680357,709526,674014,601646,760435
1541361967880,680997,710333,676697,607526,761783
1541361974070,675337,708762,671027,600736,759821
1541361980033,675337,708762,671027,600736,759821
1541361981033,675337,708762,671027,600736,759821
1541362004468,675860,710131,673870,602726,759844
1541362026827,678281,712529,675900,608221,762245
1541362030391,678281,712529,675900,608245,763915
1541362041170,678281,712529,675900,608245,763915
1541362062970,676171,708430,670213,608245,762245
1541362070140,676171,708430,670213,608245,762245
1541362072974,676171,708430,670213,608245,762245
1541362081460,676171,706774,670213,608245,756980
1541362095106,676171,706774,670213,608245,756980
1541362127379,676955,711012,670231,609120,757583
1541362139088,679065,712668,675918,609120,762848
1541362161863,679065,712668,675918,609120,762848
1541362178376,678542,711299,673075,607130,762825
1541362193838,679065,712668,675918,609120,762848
1541362208450,679065,712668,675918,608245,762848
1541362219202,680985,712849,677858,608374,763668
1541362268990,680985,712849,677858,608374,763065
1541362300152,680985,712849,677858,608374,763065
1541362303140,681025,716948,678328,613464,764735
1541362335370,681025,716948,678328,613464,764735
1541362374350,681025,716948,678328,613464,764735
1541362397925,686685,718519,683998,620254,766697
1541362447570,686645,714420,683528,624584,765027
1541362449285,686645,714420,683528,624584,765027
1541362470582,686685,718519,683998,624584,766697
1541362480540,686685,718519,683998,624584,764315
1541362517540,689375,722239,686821,629959,765815
1541362527860,689375,718725,686821,629959,764315
1541362596196,689335,718725,686821,630419,764315
1541362602742,689335,718725,686821,630419,764315
1541362622190,689335,718725,686821,630419,764315
1541362634216,689335,714487,686821,624924,764315
1541362636129,689335,714487,686821,627208,764315
1541362644439,686130,712089,684773,621328,764296
1541362693198,689335,714487,686821,627208,764296
1541362712670,689335,714487,686821,620418,764296
1541362716520,686645,714281,686821,615043,764296
1541362719650,684725,712731,683998,615043,763476
1541362727990,684202,710021,682058,614914,759446
1541362731983,684202,710021,682058,614914,759446
1541362771057,684242,714144,687018,617610,761426
1541362786240,684242,714144,687018,617610,761426
1541362794797,681037,711746,684970,611730,757670
1541362808590,681037,711746,684970,616585,757670
1541362843240,681037,719628,684970,616585,757670
1541362845643,684242,722026,687018,622465,761426
1541362855136,684242,722026,687018,623200,761426
1541362922116,681693,722026,681988,622170,761426
1541362940790,681693,722026,681988,622170,761426
1541362998100,681693,722026,681988,622170,761426
1541363002888,681693,722026,681988,622170,761426
1541363007940,681653,714144,681988,621435,759446
1541363025495,681653,714144,681988,621435,759446
1541363032280,681653,714144,681988,621435,759446
1541363095128,684202,716854,687018,622465,759446
1541363122127,680997,714456,684970,616585,755690
1541363186232,684202,716854,687018,622465,759446
1541363195470,684202,716854,684970,622465,759446
1541363203800,685367,721092,684970,622465,759465
1541363253434,685627,721092,687018,622507,761847
1541363259060,685627,721092,687018,622465,761847
1541363266920,685627,721092,687018,622465,761847
1541363267620,685667,721092,687018,622465,761847
1541363274480,685667,721092,687018,623200,761847
1541363292160,685667,721092,687018,623200,761847
1541363323452,685667,721092,687018,623200,761847
1541363324577,685407,718911,684970,621390,759465
1541363348560,684242,716854,683460,617320,759446
1541363349081,684242,716854,683460,617320,759446
1541363352085,681037,713649,682260,616510,755690
1541363360283,675131,707182,681173,612760,754923
1541363385228,675131,707182,681173,612600,754923
1541363387615,674570,706269,671715,612080,754923
1541363403151,674570,693594,671715,611053,754923
1541363416930,674570,693594,671715,611053,754923
1541363437553,674570,693594,671715,611053,754923
1541363443550,673783,693594,671715,610023,754923
1541363455165,673783,693594,671715,610023,755690
1541363463160,677873,701476,674504,610023,757670
1541363494060,677873,701476,674504,610023,757670
1541363530280,671315,699291,670374,609678,752665
1541363531299,675734,700629,672000,611231,759205
1541363531749,675734,700629,672000,611231,759205
1541363535600,675734,700629,672000,611231,759205
1541363566910,676521,701729,673940,612261,764055
1541363590670,676521,701729,673940,613758,764055
1541363614710,676521,701729,673940,613758,764055
1541363678429,676521,701729,673940,613758,764055
1541363697280,676521,701729,673940,613758,764055
1541363699986,676521,701729,673940,613758,767453
1541363726660,677044,702179,676763,619262,767933
1541363736920,677044,701729,673940,613758,767933
1541363749455,677044,701729,673940,613758,767933
1541363806500,670014,701729,673364,613758,758261
1541363815110,670014,701729,673364,613758,758261
1541363841260,671991,704268,674962,620548,763731
1541363864282,670014,701729,673364,613758,758261
1541363908975,670344,702401,673364,612261,759973
1541363934039,670344,701729,673364,613758,758261
1541363965336,670344,701729,673364,613758,758261
1541363967310,670344,701729,673364,613758,758261
1541363980670,670344,701729,673364,618938,758261
1541364003070,669821,700629,671424,613758,757781
1541364035930,670344,701729,673364,613758,758261
1541364049278,669821,700629,671424,612728,757781
1541364050830,669821,700629,671424,612728,757781
1541364071049,669821,700629,671424,612728,757781
1541364089606,669821,700629,671424,612728,757781
1541364098702,669821,700629,671424,612728,757781
1541364108968,669034,697919,666394,611768,752931
1541364111816,669034,697919,666394,611768,752931
1541364143580,669034,697919,666394,611768,752931
1541364144305,668458,697919,664801,611768,752931
1541364144950,668458,688699,663175,610271,752931
1541364167980,664969,678659,661286,609803,748737
1541364175789,659309,677088,655616,606393,746775
1541364186380,660096,679798,660646,607353,751625
1541364209760,660096,680898,662586,607353,752105
1541364218870,659309,679798,655616,606393,751625
1541364219014,659309,680898,655616,607353,752105
1541364253858,657157,675448,655616,607353,752105
1541364256076,657157,675448,655616,607353,752105
1541364288560,657157,675448,655616,607353,752105
1541364293680,657157,675448,655616,607353,752105
1541364301090,659309,680898,661286,610763,754067
1541364312790,659309,680898,661286,610763,754067
1541364314279,659309,680898,661286,610763,754067
1541364351732,659309,680898,661286,610763,754067
1541364354574,657131,680898,659889,610763,752925
1541364364180,657131,680898,659889,610763,752925
1541364442580,657131,680898,659889,609210,752925
1541364469042,655369,679798,659130,608250,752445
1541364474600,657131,680898,659130,608250,752925
1541364483960,659994,690118,660756,609803,754637
1541364524520,665661,700158,664042,610616,754637
1541364545936,663899,699058,661111,607513,754157
1541364587097,664475,701243,662704,608540,759493
1541364665405,664475,701243,662704,610037,760853
1541364668349,664475,701243,662704,610037,760853
1541364689266,664475,701243,662704,610037,760853
1541364692645,664475,701243,662704,610037,760853
1541364697190,664475,701243,662704,610037,760853
1541364704270,664475,701243,662704,610037,760853
1541364705015,665333,701243,661078,606987,760853
1541364706310,667634,703062,661654,607507,770525
1541364750350,667634,703734,661654,610557,770525
1541364786181,667634,703734,661654,610557,770525
1541364793356,672363,704151,663955,614467,775530
1541364802445,672363,704151,663955,614467,775530
1541364841437,678921,714590,665784,619347,779286
1541364874880,678955,715503,672008,619347,779305
1541364876520,678955,715503,672008,619347,779305
1541364894285,678955,715503,672008,619347,779305
1541364907650,678955,715503,672008,619347,779305
1541364916440,681984,724533,673634,619691,782716
1541364928590,683746,724533,676565,622794,783196
1541364944380,683746,724533,676565,622794,783196
1541364945136,683746,724533,676565,622794,783196
1541364949170,683746,719073,676565,623090,779785
1541364964670,690179,719107,679799,624044,781165
1541364969160,690179,716323,679799,624044,775835
1541364996550,687150,712753,678173,623748,774475
1541365002130,687150,715537,678932,620645,779805
1541365006960,688370,716637,681862,623748,780825
1541365028769,687150,716416,678932,623748,779805
1541365089210,686292,715744,678932,620354,778093
1541365104100,686292,716647,680019,621252,778093
1541365143390,684140,711197,674349,617842,776131
1541365168810,685360,710318,677279,618802,770801
1541365175550,685360,710318,677279,617904,770801
1541365185470,684140,709868,674349,616944,770541
1541365208303,681277,696525,674349,616334,770541
1541365224892,681277,696525,675975,616334,770541
1541365237102,681277,696525,675975,616334,770541
1541365258516,681277,696525,675975,616334,770541
1541365288369,681277,696525,677175,616334,770541
1541365334227,681277,696525,677175,614186,770541
1541365343120,681124,696525,677175,613232,770541
1541365344580,683276,701975,682845,616642,772503
1541365349710,686737,715318,683208,617252,774215
1541365379020,686890,720699,683208,618206,775816
1541365387700,686890,720699,683208,617596,775816
1541365429530,686737,715318,680828,616642,774215
1541365434844,686997,715990,680828,617252,774215
1541365477790,686997,715990,680828,617252,774215
1541365479640,686997,715990,680828,617252,774215
1541365508974,686997,715990,680828,617252,774215
1541365511254,686997,715990,680828,617252,774215
1541365569762,686997,715990,680828,617252,774215
1541365576611,686737,715318,680465,616642,772503
1541365589795,686737,715318,680828,617252,772503
1541365590800,686737,715318,680828,617252,769105
1541365619720,686737,715318,680828,617252,769105
1541365638230,686737,715318,680828,617252,769105
1541365668050,686737,715318,683758,617252,769365
1541365687620,685168,705380,683758,617252,766470
1541365741850,685168,704477,683758,612372,766470
1541365754548,683802,703530,680617,612246,765090
1541365762019,683802,703530,680617,612372,765090
1541365785150,683802,703530,684657,612372,765090
1541365796943,678888,693091,678433,612246,761315
1541365808659,672296,692674,676604,608462,756310
1541365812660,667567,691366,673727,607942,753692
1541365848317,667567,692674,673727,607942,753692
1541365850904,667567,692674,669687,606987,753692
1541365853957,667567,692674,669687,606987,753692
1541365901400,667567,689269,669687,606987,753692
1541365902746,666423,688594,669687,606987,749057
1541365905240,666423,688594,669687,606987,749057
1541365938203,666423,688594,669687,604176,749057
1541365962790,666192,685170,669324,603566,745906
1541366010092,667412,686499,673364,607332,750738
1541366015148,664535,685191,672271,605492,738348
1541366033069,664766,683953,669288,605492,738348
1541366050129,664766,683953,669288,605492,738348
1541366082152,664766,683953,669288,605492,738348
1541366101270,665910,685191,672271,606102,741499
1541366102210,667479,688615,672634,609496,743279
1541366102790,667479,688615,672634,609496,743279
1541366106220,666386,685919,672134,609324,742858
1541366120700,666386,682495,672134,609324,742858
1541366136680,666386,682495,672134,609324,742858
1541366141790,670616,682716,675344,611472,743356
1541366151275,666386,682495,672134,611472,742858
1541366178452,666386,682495,672134,611472,742858
1541366198260,666386,685919,672134,611472,745713
1541366201920,664817,685919,668788,608078,745713
1541366208020,666386,685919,672134,611472,745713
1541366213410,666386,685919,672134,611472,745713
1541366223486,666386,675879,668848,609924,745476
1541366236690,666386,675879,668848,609924,745476
1541366263243,658040,675793,668798,603955,740231
1541366266520,658040,675793,668798,603955,740231
1541366274765,663700,677364,670396,608021,740543
1541366280810,663960,677364,671025,608317,740543
1541366291786,663960,679903,671025,608317,740543
1541366307900,672306,679989,671075,608317,745788
1541366308201,672306,679989,671075,608317,745788
1541366342340,673399,689859,674861,614286,746446
1541366343610,673399,689859,674861,615834,746446
1541366349763,676276,692725,675954,615834,758836
1541366372839,676276,692725,675954,615834,758836
1541366376310,676276,692725,675954,616006,758836
1541366393705,676276,692725,675954,616006,758836
1541366398830,676276,692725,675954,616006,758836
1541366429240,676276,692725,675954,616006,758836
1541366437440,676276,692725,675954,616006,758836
1541366439144,676276,692725,675954,616006,758836
1541366440794,676276,692725,675954,613858,758836
1541366443900,675056,691396,671914,610238,754004
1541366446770,675056,691396,671914,610238,754004
1541366465780,675056,691396,671914,610238,758836
1541366473960,672179,688530,670821,610238,745788
1541366487890,671086,685397,667035,610066,740543
1541366498030,671086,685397,667035,610066,740543
1541366501180,671086,685397,667035,610066,740543
1541366508739,665426,682858,665437,606000,740231
1541366510418,665426,682858,669223,606000,740231
1541366538657,665426,684187,669223,609620,740231
1541366539391,665426,684187,669223,609620,740231
1541366559510,671086,686726,670821,613686,740543
1541366570660,671086,686726,670821,613686,740543
1541366609330,671086,686726,670821,612138,740543
1541366635930,671086,686726,670821,612138,740543
1541366641551,671086,686726,670821,612138,740543
1541366646030,674115,686726,680644,614873,740543
1541366650330,672353,685397,677714,611253,740543
1541366656736,672353,685397,677714,611253,740543
1541366656794,671220,681267,676549,611107,735711
1541366664210,665560,681267,674951,607041,735711
1541366664323,665560,681267,674951,607041,735711
1541366667766,666693,685397,676116,607187,740543
1541366674000,663664,685397,666293,604452,740543
1541366677418,663664,685397,666293,604452,740543
1541366686818,663664,685753,666293,604452,755862
1541366690701,663664,685753,666293,606000,755862
1541366722860,664757,688886,667386,606172,761107
1541366735423,664757,688886,667386,606172,761107
1541366775202,667634,691752,670263,608012,774155
1541366783472,667634,691752,670263,608012,774155
1541366784890,670663,695014,680086,610747,777050
1541366837750,670663,695014,680086,610747,777050
1541366847380,681502,695832,685896,610864,780448
1541366858056,681502,695832,685896,610864,780448
1541366872080,686231,697140,687725,612464,784341
1541366878264,692823,697557,693949,615168,786751
1541366885821,692823,696739,693949,615168,783353
1541366886900,692823,696739,693949,615168,783353
1541366908640,693116,696739,695470,616564,783353
1541366919354,693116,708125,695470,616836,783353
1541366926460,693116,708125,695470,621128,783353
1541366929350,692823,696739,693949,616836,780943
1541366934938,692823,696739,693949,616836,780943
1541366947470,691690,694589,692784,616836,776111
1541366960394,691690,694589,692784,616836,776111
1541366967200,691690,694589,692784,616564,776111
1541366976791,689538,694233,687114,613154,760792
1541366984503,689538,694233,687114,613154,760792
1541366996340,689538,694233,687114,613426,760792
1541367000588,689538,694233,687114,613426,760792
1541367011933,689538,694233,687114,613426,760792
1541367035230,689538,694233,687114,613426,760792
1541367065210,689538,694233,687114,613426,760792
1541367067060,689538,694233,687114,613426,765624
1541367075510,689538,694233,687114,613426,765624
1541367110647,689538,694233,687114,613426,766122
1541367111020,689538,694233,687114,613426,766122
1541367121030,689538,694233,687114,613426,766122
1541367126080,690671,696383,687114,617046,766122
1541367130010,692433,697712,687114,617046,774592
1541367172440,693653,697933,691209,617046,778815
1541367174140,692433,697712,687114,613426,774592
1541367184450,692433,697712,687114,613426,774592
1541367191520,692433,697712,687114,613426,774592
1541367211100,692433,697712,687114,613426,774592
1541367214295,692726,709098,688635,613426,777002
1541367235384,693547,709916,690153,621875,780400
1541367251491,690652,708587,687628,621729,771930
1541367277792,690652,708587,687628,621729,771930
1541367315537,690652,708587,687628,621729,771930
1541367326540,693547,708587,690153,621875,780400
1541367327986,693254,697201,688632,621603,777990
1541367333081,705305,711381,701284,624599,779185
1541367343591,705305,711381,701284,624599,779185
1541367356876,705305,711381,701284,624599,779185
1541367358563,705305,711381,701284,624599,783408
1541367367800,705305,711381,688632,613154,783408
1541367370330,713465,717665,701284,624599,783925
1541367374051,705305,711381,688632,613154,783408
1541367388650,705305,711381,688632,613154,783408
1541367400800,705305,711381,688632,613154,783408
1541367420970,713465,717665,701284,624599,783925
1541367429036,713465,715126,701284,624599,783613
1541367443631,713465,715126,701284,623203,783613
1541367447970,713465,715126,701284,623203,783613
1541367488340,713465,717665,701284,623203,783925
1541367498386,713465,729051,701284,624599,783925
1541367521535,713465,729051,702805,624871,783925
1541367522310,713758,730074,704425,630016,786335
1541367523005,713758,730074,704425,630016,799292
1541367557611,713758,730074,704425,630016,799292
1541367581204,713758,730074,704425,632584,799292
1541367588470,714408,730218,705315,635918,804005
1541367592630,706248,723934,692663,624473,804005
1541367597870,703353,721784,690138,624327,799782
1541367636600,703353,719804,690138,624327,799782
1541367656080,703353,719804,690138,624327,799782
1541367684774,705505,719804,695808,624327,802144
1541367744146,705505,719804,695808,624327,802144
1541367756590,709476,720448,699959,624726,805061
1541367779893,715136,720804,699959,628136,808410
1541367790820,715136,720804,700429,629470,808410
1541367813269,715136,720804,700429,629470,808410
1541367830761,715136,722784,702954,629616,808410
1541367834310,715136,722784,702954,629616,808410
1541367860718,715606,723194,704810,629715,809040
1541367861360,703555,709014,703292,626863,809040
1541367876270,702734,708196,687659,626863,808523
1541367896950,700149,706216,685134,626717,799555
1541367922409,700149,706216,685134,626717,799555
1541367951391,699679,705806,683278,626618,798925
1541367957410,695708,705806,682808,625284,798925
1541367959250,695708,705806,682808,625284,798925
1541367970180,695058,705162,678657,618983,796008
1541367987339,695058,705162,678657,618983,796008
1541368048180,694765,705018,677767,613838,791295
1541368064490,689592,705018,674617,613031,791295
1541368066420,697350,706998,680292,613838,791295
1541368067599,697350,706998,680292,613031,791295
1541368086820,697350,706998,680292,613031,791295
1541368100748,686511,705742,676317,608731,786702
1541368100870,690626,707892,680412,609538,799893
1541368103410,693323,709221,683064,609684,803315
1541368105207,693323,709221,683064,609684,803315
1541368107909,693323,709221,683064,609412,803315
1541368155483,689491,709221,681444,609412,800905
1541368163716,689491,709221,681444,609412,800905
1541368176090,689491,709221,681444,609412,800905
1541368219280,683831,708865,675774,606002,797556
1541368252040,683831,708865,675774,603839,797556
1541368256039,683122,708865,672895,602443,797556
1541368262710,683122,708865,672895,602443,797556
1541368281660,680425,708865,670243,602443,797556
1541368281750,683122,709990,672895,603281,797621
1541368315720,683122,709990,672895,603281,797621
1541368321100,683122,709990,676870,603281,802214
1541368325180,683122,709154,676870,603281,796713
1541368332430,680093,707984,672895,603281,794726
1541368341620,680093,706859,672895,602443,794661
1541368347227,681626,706859,678325,603281,794661
1541368366230,681626,706859,678325,603281,794661
1541368427020,681626,706859,680211,604961,791239
1541368441610,670876,692725,669546,604961,791239
1541368510990,681626,706859,680211,604961,793649
1541368572270,684120,707984,681020,606063,793649
1541368652570,684120,707984,681020,606063,793649
1541368654500,684120,707984,681020,607459,793649
1541368668070,684120,703884,681020,607459,791239
1541368672257,669964,693850,668469,607459,787160
1541368675150,667470,692725,667892,606357,785837
1541368684350,681626,702759,680443,606357,789916
1541368686629,681626,702759,680443,606357,793265
1541368686916,681626,692725,680443,606357,793265
1541368693800,684655,693895,684418,610657,793265
1541368738904,684655,693895,684418,610657,793265
1541368750040,684655,693895,684418,607540,793265
1541368759670,683122,692566,684186,605860,781397
1541368774010,683122,692566,684186,605860,781397
1541368798453,680425,690416,682300,605022,778075
1541368833260,680425,690416,676870,605860,776265
1541368862816,680425,690416,676870,605860,776265
1541368873740,668859,687550,665389,608977,772186
1541368923009,668859,687550,665389,608977,772186
1541368940000,671556,689700,670819,608977,773996
1541368978990,671556,690056,670819,608977,774436
1541368999832,671556,690056,670819,610047,774436
1541369009535,671556,690056,670819,610047,771581
1541369018115,671556,690056,670819,610047,771581
1541369022353,683122,702956,682300,610319,771581
1541369090700,683122,702956,682300,610319,771581
1541369114450,683122,700806,682300,609249,771581
1541369114863,683122,700806,682300,614394,767793
1541369191790,683831,704906,683849,614394,771581
1541369201557,689491,710398,689519,616557,772017
1541369211970,690246,710542,690849,616760,776096
1541369249730,693616,710748,693159,619570,778506
1541369254697,690587,709578,693159,619570,776726
1541369281503,687217,709372,690849,619570,774316
1541369287200,687217,709372,690849,616760,774316
1541369301740,687217,710542,690849,616760,774316
1541369323607,673094,708752,685419,616760,774316
1541369333640,673094,708752,685419,619570,774316
1541369397240,673094,708752,685419,619570,774316
1541369404224,673094,708752,685419,619570,773880
1541369477977,687217,710542,690849,619570,777202
1541369513009,687217,710748,690849,619570,777202
1541369515238,686957,709578,686874,615270,774051
1541369519081,686957,709578,686874,615270,779829
1541369531220,686957,709578,686874,612460,781196
1541369558597,686957,709578,686874,613530,781196
1541369561723,686957,709578,690849,617830,781196
1541369563130,686957,709578,690849,620640,781196
1541369564460,672834,707788,690849,619570,775418
1541369593835,671265,699308,686874,615270,770409
1541369622900,671265,699308,686874,615270,770409
1541369676078,671265,699308,686874,614440,770409
1541369706208,671265,699308,686874,614440,770409
1541369706820,671265,707788,686874,614440,775418
1541369779400,685388,709578,688992,615510,781196
1541369790590,685388,709578,686720,606683,781196
1541369790724,686957,710748,686720,606683,786127
1541369839140,685388,709578,686720,606683,781196
1541369862640,685388,709578,686720,606683,781196
1541369934132,686618,709578,689660,606683,781196
1541369934710,685863,709372,688330,609971,779829
1541369940460,686618,709578,689660,611305,781196
1541369945335,685863,709578,688330,611305,781196
1541369967246,685863,709578,688330,611305,786127
1541369988032,685863,709578,688330,611305,786127
1541369993620,686618,710016,691970,612863,791883
1541370009190,686618,710016,692440,613473,791883
